ID,Variant ID,Product ID,Variant Name,Product Name,Managed Variant,SKU,Stock,Choices,Media,Collections
6bda892c-2c8f-42a0-82bc-e4722678e88b-00000000-0000-0001-0005-a9f5bd6ea13b,00000000-0000-0001-0005-a9f5bd6ea13b,6bda892c-2c8f-42a0-82bc-e4722678e88b,17.5cm,MOLDE DESMOLDABLE CUADRADO,TRUE,200045,"{""trackQuantity"":true,""quantity"":13,""inStock"":true}","{""Tamaño"":""17.5cm""}",wix:image://v1/6138ec_bf6e3d2051294411af63a0b436bf9745~mv2.jpeg/file.jpg#originWidth=1024&originHeight=1024,"[""6e2e952a-d049-4d21-b7c7-a270f055a77d"",""0a82fc89-b722-ae40-70eb-b42dad30851e"",""cbae4cfa-bf98-f0be-610a-d69e56c582c5""]"
6bda892c-2c8f-42a0-82bc-e4722678e88b-00000000-0000-0002-0005-a9f5bd6ea13b,00000000-0000-0002-0005-a9f5bd6ea13b,6bda892c-2c8f-42a0-82bc-e4722678e88b,20cm,MOLDE DESMOLDABLE CUADRADO,TRUE,200046,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}","{""Tamaño"":""20cm""}",wix:image://v1/6138ec_bf6e3d2051294411af63a0b436bf9745~mv2.jpeg/file.jpg#originWidth=1024&originHeight=1024,"[""6e2e952a-d049-4d21-b7c7-a270f055a77d"",""0a82fc89-b722-ae40-70eb-b42dad30851e"",""cbae4cfa-bf98-f0be-610a-d69e56c582c5""]"
6bda892c-2c8f-42a0-82bc-e4722678e88b-00000000-0000-0003-0005-a9f5bd6ea13b,00000000-0000-0003-0005-a9f5bd6ea13b,6bda892c-2c8f-42a0-82bc-e4722678e88b,25cm,MOLDE DESMOLDABLE CUADRADO,TRUE,200047,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}","{""Tamaño"":""25cm""}",wix:image://v1/6138ec_bf6e3d2051294411af63a0b436bf9745~mv2.jpeg/file.jpg#originWidth=1024&originHeight=1024,"[""6e2e952a-d049-4d21-b7c7-a270f055a77d"",""0a82fc89-b722-ae40-70eb-b42dad30851e"",""cbae4cfa-bf98-f0be-610a-d69e56c582c5""]"
6db61288-4dbc-4137-96ab-0791114775df-00000000-0000-0001-0005-a5db13974e8a,00000000-0000-0001-0005-a5db13974e8a,6db61288-4dbc-4137-96ab-0791114775df,Amarillo,RAMO LARGO,TRUE,1300191,"{""trackQuantity"":true,""quantity"":5,""inStock"":true}","{""Color"":""Amarillo""}",wix:image://v1/6138ec_0c26546f2c8e4f4e91ef0b200a6f4a73~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""81bd4733-ba77-4c92-bf63-af38a145f165""]"
6db61288-4dbc-4137-96ab-0791114775df-00000000-0000-0002-0005-a5db13974e8a,00000000-0000-0002-0005-a5db13974e8a,6db61288-4dbc-4137-96ab-0791114775df,Beige,RAMO LARGO,TRUE,1300185,"{""trackQuantity"":true,""quantity"":11,""inStock"":true}","{""Color"":""Beige""}",wix:image://v1/6138ec_0c26546f2c8e4f4e91ef0b200a6f4a73~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""81bd4733-ba77-4c92-bf63-af38a145f165""]"
6db61288-4dbc-4137-96ab-0791114775df-00000000-0000-0003-0005-a5db13974e8a,00000000-0000-0003-0005-a5db13974e8a,6db61288-4dbc-4137-96ab-0791114775df,Blanco,RAMO LARGO,TRUE,1300184,"{""trackQuantity"":true,""quantity"":11,""inStock"":true}","{""Color"":""Blanco""}",wix:image://v1/6138ec_0c26546f2c8e4f4e91ef0b200a6f4a73~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""81bd4733-ba77-4c92-bf63-af38a145f165""]"
6db61288-4dbc-4137-96ab-0791114775df-00000000-0000-0004-0005-a5db13974e8a,00000000-0000-0004-0005-a5db13974e8a,6db61288-4dbc-4137-96ab-0791114775df,Fucsia,RAMO LARGO,TRUE,1300189,"{""trackQuantity"":true,""quantity"":11,""inStock"":true}","{""Color"":""Fucsia""}",wix:image://v1/6138ec_0c26546f2c8e4f4e91ef0b200a6f4a73~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""81bd4733-ba77-4c92-bf63-af38a145f165""]"
6db61288-4dbc-4137-96ab-0791114775df-00000000-0000-0005-0005-a5db13974e8a,00000000-0000-0005-0005-a5db13974e8a,6db61288-4dbc-4137-96ab-0791114775df,Lila,RAMO LARGO,TRUE,1300188,"{""trackQuantity"":true,""quantity"":4,""inStock"":true}","{""Color"":""Lila""}",wix:image://v1/6138ec_0c26546f2c8e4f4e91ef0b200a6f4a73~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""81bd4733-ba77-4c92-bf63-af38a145f165""]"
6db61288-4dbc-4137-96ab-0791114775df-00000000-0000-0006-0005-a5db13974e8a,00000000-0000-0006-0005-a5db13974e8a,6db61288-4dbc-4137-96ab-0791114775df,Melón,RAMO LARGO,TRUE,1300195,"{""trackQuantity"":true,""quantity"":9,""inStock"":true}","{""Color"":""Melón""}",wix:image://v1/6138ec_0c26546f2c8e4f4e91ef0b200a6f4a73~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""81bd4733-ba77-4c92-bf63-af38a145f165""]"
6db61288-4dbc-4137-96ab-0791114775df-00000000-0000-0007-0005-a5db13974e8a,00000000-0000-0007-0005-a5db13974e8a,6db61288-4dbc-4137-96ab-0791114775df,Palo de rosa,RAMO LARGO,TRUE,1300192,"{""trackQuantity"":true,""quantity"":9,""inStock"":true}","{""Color"":""Palo de rosa""}",wix:image://v1/6138ec_0c26546f2c8e4f4e91ef0b200a6f4a73~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""81bd4733-ba77-4c92-bf63-af38a145f165""]"
6db61288-4dbc-4137-96ab-0791114775df-00000000-0000-0008-0005-a5db13974e8a,00000000-0000-0008-0005-a5db13974e8a,6db61288-4dbc-4137-96ab-0791114775df,Rojo,RAMO LARGO,TRUE,1300190,"{""trackQuantity"":true,""quantity"":10,""inStock"":true}","{""Color"":""Rojo""}",wix:image://v1/6138ec_0c26546f2c8e4f4e91ef0b200a6f4a73~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""81bd4733-ba77-4c92-bf63-af38a145f165""]"
6db61288-4dbc-4137-96ab-0791114775df-00000000-0000-0009-0005-a5db13974e8a,00000000-0000-0009-0005-a5db13974e8a,6db61288-4dbc-4137-96ab-0791114775df,Rosado,RAMO LARGO,TRUE,1300183,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}","{""Color"":""Rosado""}",wix:image://v1/6138ec_0c26546f2c8e4f4e91ef0b200a6f4a73~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""81bd4733-ba77-4c92-bf63-af38a145f165""]"
6db61288-4dbc-4137-96ab-0791114775df-00000000-0000-000a-0005-a5db13974e8a,00000000-0000-000a-0005-a5db13974e8a,6db61288-4dbc-4137-96ab-0791114775df,Turqueza,RAMO LARGO,TRUE,1300186,"{""trackQuantity"":true,""quantity"":6,""inStock"":true}","{""Color"":""Turqueza""}",wix:image://v1/6138ec_0c26546f2c8e4f4e91ef0b200a6f4a73~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""81bd4733-ba77-4c92-bf63-af38a145f165""]"
6db61288-4dbc-4137-96ab-0791114775df-00000000-0000-000b-0005-a5db13974e8a,00000000-0000-000b-0005-a5db13974e8a,6db61288-4dbc-4137-96ab-0791114775df,Verde,RAMO LARGO,TRUE,1300187,"{""trackQuantity"":true,""quantity"":5,""inStock"":true}","{""Color"":""Verde""}",wix:image://v1/6138ec_0c26546f2c8e4f4e91ef0b200a6f4a73~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""81bd4733-ba77-4c92-bf63-af38a145f165""]"
6ed17b5e-b4d6-4a68-91cd-d3c8795f379e-00000000-0000-0001-0005-a5dff9963c89,00000000-0000-0001-0005-a5dff9963c89,6ed17b5e-b4d6-4a68-91cd-d3c8795f379e,1 Unidad,SOMBRILLAS PARA COCTAIL,TRUE,142882,"{""trackQuantity"":true,""quantity"":47,""inStock"":true}","{""Cantidad"":""1 Unidad""}",wix:image://v1/f87be6_b3a6c776e9004b6f90eca8ae1aa517b7~mv2.jpg/file.jpg#originWidth=500&originHeight=500,"[""c5452cb6-0f5b-44d7-92f2-a64355b25ac8""]"
6ed17b5e-b4d6-4a68-91cd-d3c8795f379e-00000000-0000-0002-0005-a5dff9963c89,00000000-0000-0002-0005-a5dff9963c89,6ed17b5e-b4d6-4a68-91cd-d3c8795f379e,100 Unidades,SOMBRILLAS PARA COCTAIL,TRUE,1421164,"{""trackQuantity"":true,""quantity"":23,""inStock"":true}","{""Cantidad"":""100 Unidades""}",wix:image://v1/f87be6_b3a6c776e9004b6f90eca8ae1aa517b7~mv2.jpg/file.jpg#originWidth=500&originHeight=500,"[""c5452cb6-0f5b-44d7-92f2-a64355b25ac8""]"
6f205b66-cd2c-41ec-b86f-37ec7fa5011d-00000000-0000-0001-0005-a6042318cb29,00000000-0000-0001-0005-a6042318cb29,6f205b66-cd2c-41ec-b86f-37ec7fa5011d,250g,CHOCOCHIPS DE COLORES,TRUE,10468,"{""trackQuantity"":false,""quantity"":0,""inStock"":true}","{""Peso"":""250g""}",wix:image://v1/6138ec_284fcf4a16304331a48210ffee8b8dbb~mv2.jpg/file.jpg#originWidth=800&originHeight=600,"[""45eb7623-0ab9-4c2f-bd06-fd2c42bb568d"",""feb8d643-31db-3942-946d-8900ac0476c9""]"
6f205b66-cd2c-41ec-b86f-37ec7fa5011d-00000000-0000-0002-0005-a6042318cb29,00000000-0000-0002-0005-a6042318cb29,6f205b66-cd2c-41ec-b86f-37ec7fa5011d,5kg,CHOCOCHIPS DE COLORES,TRUE,10930,"{""trackQuantity"":false,""quantity"":0,""inStock"":true}","{""Peso"":""5kg""}",wix:image://v1/6138ec_284fcf4a16304331a48210ffee8b8dbb~mv2.jpg/file.jpg#originWidth=800&originHeight=600,"[""45eb7623-0ab9-4c2f-bd06-fd2c42bb568d"",""feb8d643-31db-3942-946d-8900ac0476c9""]"
6f7dc490-9d67-44c1-92aa-20d5db6d7b90-00000000-0000-0001-0005-a6042294ef2e,00000000-0000-0001-0005-a6042294ef2e,6f7dc490-9d67-44c1-92aa-20d5db6d7b90,25g,VAINILLINA EN POLVO,TRUE,45,"{""trackQuantity"":true,""quantity"":3,""inStock"":true}","{""Peso"":""25g""}",wix:image://v1/6138ec_0e42af2f8e7145ad9e1bbd7cbed22165~mv2.jpg/file.jpg#originWidth=225&originHeight=225,"[""ad182547-9a62-422b-912a-e75797531668""]"
6f7dc490-9d67-44c1-92aa-20d5db6d7b90-00000000-0000-0002-0005-a6042294ef2e,00000000-0000-0002-0005-a6042294ef2e,6f7dc490-9d67-44c1-92aa-20d5db6d7b90,250g,VAINILLINA EN POLVO,TRUE,10970,"{""trackQuantity"":true,""quantity"":70,""inStock"":true}","{""Peso"":""250g""}",wix:image://v1/6138ec_0e42af2f8e7145ad9e1bbd7cbed22165~mv2.jpg/file.jpg#originWidth=225&originHeight=225,"[""ad182547-9a62-422b-912a-e75797531668""]"
723dda64-8c26-41fc-92c1-b1a9442fcc25-00000000-0000-0001-0005-a5d9af6e0413,00000000-0000-0001-0005-a5d9af6e0413,723dda64-8c26-41fc-92c1-b1a9442fcc25,50g,GRAGEA MEDIANA DORADA,TRUE,10427,"{""trackQuantity"":true,""quantity"":2,""inStock"":true}","{""Peso"":""50g""}",wix:image://v1/6138ec_59e15079721f42eb8411ff7ef9771e24~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""6c8101b2-0ce9-4c9c-8d62-c5016f92f107""]"
723dda64-8c26-41fc-92c1-b1a9442fcc25-00000000-0000-0002-0005-a5d9af6e0413,00000000-0000-0002-0005-a5d9af6e0413,723dda64-8c26-41fc-92c1-b1a9442fcc25,250g,GRAGEA MEDIANA DORADA,TRUE,119200,"{""trackQuantity"":true,""quantity"":32,""inStock"":true}","{""Peso"":""250g""}",wix:image://v1/6138ec_59e15079721f42eb8411ff7ef9771e24~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""6c8101b2-0ce9-4c9c-8d62-c5016f92f107""]"
725cb7a4-1186-48cd-8620-4499e3a54690-00000000-0000-0001-0005-a5ffd1b4dba3,00000000-0000-0001-0005-a5ffd1b4dba3,725cb7a4-1186-48cd-8620-4499e3a54690,Ciento,PIRUTIN GRANDE  METAL #4 VERDE,TRUE,142805,"{""trackQuantity"":true,""quantity"":368,""inStock"":true}","{""Cantidad"":""Ciento""}",wix:image://v1/6138ec_f2d867010f694e1a85a3bbba49c45d3d~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""9611d26e-18d2-4e69-9c34-f9367eb0ab63""]"
725cb7a4-1186-48cd-8620-4499e3a54690-00000000-0000-0002-0005-a5ffd1b4dba3,00000000-0000-0002-0005-a5ffd1b4dba3,725cb7a4-1186-48cd-8620-4499e3a54690,Millar,PIRUTIN GRANDE  METAL #4 VERDE,TRUE,111244,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}","{""Cantidad"":""Millar""}",wix:image://v1/6138ec_f2d867010f694e1a85a3bbba49c45d3d~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""9611d26e-18d2-4e69-9c34-f9367eb0ab63""]"
730cb3e0-c587-4fb3-93c8-337c5828ca0b-00000000-0000-0001-0005-ae1b896a47ec,00000000-0000-0001-0005-ae1b896a47ec,730cb3e0-c587-4fb3-93c8-337c5828ca0b,30cm,BOWL DE ACERO,TRUE,6.93941E+12,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}","{""Diámetro"":""30cm""}",wix:image://v1/6138ec_25e218625896481db5437916391a6168~mv2.png/file.png#originWidth=142&originHeight=122,"[""a44f98f3-e457-4573-a294-78b34ef9eba5""]"
730cb3e0-c587-4fb3-93c8-337c5828ca0b-00000000-0000-0002-0005-ae1b896a47ec,00000000-0000-0002-0005-ae1b896a47ec,730cb3e0-c587-4fb3-93c8-337c5828ca0b,40cm,BOWL DE ACERO,TRUE,6.93941E+12,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}","{""Diámetro"":""40cm""}",wix:image://v1/6138ec_25e218625896481db5437916391a6168~mv2.png/file.png#originWidth=142&originHeight=122,"[""a44f98f3-e457-4573-a294-78b34ef9eba5""]"
735ae56b-6743-434d-816c-de4bdb69f778-00000000-0000-0001-0005-a5d9af6e05f2,00000000-0000-0001-0005-a5d9af6e05f2,735ae56b-6743-434d-816c-de4bdb69f778,50g,GRAGEA BLANCA #1,TRUE,119092,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}","{""Peso"":""50g""}",wix:image://v1/9c9dca_fcb47515d296455587ecf8277c6c4518~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""65340df7-14a1-cea8-56bf-270ecff70af9""]"
735ae56b-6743-434d-816c-de4bdb69f778-00000000-0000-0002-0005-a5d9af6e05f2,00000000-0000-0002-0005-a5d9af6e05f2,735ae56b-6743-434d-816c-de4bdb69f778,250g,GRAGEA BLANCA #1,TRUE,119183,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}","{""Peso"":""250g""}",wix:image://v1/9c9dca_fcb47515d296455587ecf8277c6c4518~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""65340df7-14a1-cea8-56bf-270ecff70af9""]"
7681cf73-1596-4b30-b698-4125ec096893-00000000-0000-0001-0005-a60422dfe482,00000000-0000-0001-0005-a60422dfe482,7681cf73-1596-4b30-b698-4125ec096893,1kg,HOJALDRINA,TRUE,463,"{""trackQuantity"":true,""quantity"":1,""inStock"":true}","{""Peso"":""1kg""}",wix:image://v1/614034_103e8f4ab0ae4536a38b319d3eb437ed~mv2.png/missing-media.png#originWidth=500&originHeight=500,"[""d58f51cf-1fee-4b28-b438-85b44ed2a47b"",""feb8d643-31db-3942-946d-8900ac0476c9""]"
7681cf73-1596-4b30-b698-4125ec096893-00000000-0000-0002-0005-a60422dfe482,00000000-0000-0002-0005-a60422dfe482,7681cf73-1596-4b30-b698-4125ec096893,5kg,HOJALDRINA,TRUE,10889,"{""trackQuantity"":true,""quantity"":10,""inStock"":true}","{""Peso"":""5kg""}",wix:image://v1/614034_103e8f4ab0ae4536a38b319d3eb437ed~mv2.png/missing-media.png#originWidth=500&originHeight=500,"[""d58f51cf-1fee-4b28-b438-85b44ed2a47b"",""feb8d643-31db-3942-946d-8900ac0476c9""]"
7681cf73-1596-4b30-b698-4125ec096893-00000000-0000-0003-0005-a60422dfe482,00000000-0000-0003-0005-a60422dfe482,7681cf73-1596-4b30-b698-4125ec096893,20kg,HOJALDRINA,TRUE,10888,"{""trackQuantity"":true,""quantity"":18,""inStock"":true}","{""Peso"":""20kg""}",wix:image://v1/614034_103e8f4ab0ae4536a38b319d3eb437ed~mv2.png/missing-media.png#originWidth=500&originHeight=500,"[""d58f51cf-1fee-4b28-b438-85b44ed2a47b"",""feb8d643-31db-3942-946d-8900ac0476c9""]"
76d8c8bb-42dd-e261-b0bd-b703defff7de-c305b517-cb0d-4ceb-a531-56714b5fe87f,c305b517-cb0d-4ceb-a531-56714b5fe87f,76d8c8bb-42dd-e261-b0bd-b703defff7de,1kg,GRAGEA COLA DE SIRENA,TRUE,119274,"{""trackQuantity"":true,""quantity"":67,""inStock"":true}","{""Peso"":""1kg""}",wix:image://v1/ec5950_b396ffb37c444954a4aba867a754d3dd~mv2.jpg/file.jpg#originWidth=809&originHeight=968,"[""44075c48-f3d1-4e43-a015-e5003a114457""]"
76d8c8bb-42dd-e261-b0bd-b703defff7de-cc99d220-2c1a-4068-8148-65d535b269d0,cc99d220-2c1a-4068-8148-65d535b269d0,76d8c8bb-42dd-e261-b0bd-b703defff7de,250g,GRAGEA COLA DE SIRENA,TRUE,119275,"{""trackQuantity"":true,""quantity"":3,""inStock"":true}","{""Peso"":""250g""}",wix:image://v1/ec5950_b396ffb37c444954a4aba867a754d3dd~mv2.jpg/file.jpg#originWidth=809&originHeight=968,"[""44075c48-f3d1-4e43-a015-e5003a114457""]"
773ad5a2-44bd-4c9d-9b97-e4027abfc72d-00000000-0000-0002-0005-a6042318c99f,00000000-0000-0002-0005-a6042318c99f,773ad5a2-44bd-4c9d-9b97-e4027abfc72d,1L,CREMA DE LECHE EL ORDEÑO,TRUE,7.86211E+12,"{""trackQuantity"":true,""quantity"":65,""inStock"":true}","{""Peso"":""1L""}",wix:image://v1/9c9dca_7afed3f6d9f3400e94312844079b1a38~mv2.jpg/file.jpg#originWidth=500&originHeight=500,"[""ad182547-9a62-422b-912a-e75797531668""]"
7a183f22-212c-466e-aa7f-64b71af7f144-00000000-0000-0001-0005-a5ffd1f46351,00000000-0000-0001-0005-a5ffd1f46351,7a183f22-212c-466e-aa7f-64b71af7f144,Ciento,PIRUTIN #1 PEQUEÑO #16 ROSA PUNTOS BLANCO,TRUE,1601480,"{""trackQuantity"":true,""quantity"":5,""inStock"":true}","{""Cantidad"":""Ciento""}",wix:image://v1/614034_103e8f4ab0ae4536a38b319d3eb437ed~mv2.png/missing-media.png#originWidth=500&originHeight=500,"[""5a552f08-fdde-447f-878d-25b91d1be9f8""]"
7a183f22-212c-466e-aa7f-64b71af7f144-00000000-0000-0002-0005-a5ffd1f46351,00000000-0000-0002-0005-a5ffd1f46351,7a183f22-212c-466e-aa7f-64b71af7f144,Millar,PIRUTIN #1 PEQUEÑO #16 ROSA PUNTOS BLANCO,TRUE,111248,"{""trackQuantity"":true,""quantity"":141,""inStock"":true}","{""Cantidad"":""Millar""}",wix:image://v1/614034_103e8f4ab0ae4536a38b319d3eb437ed~mv2.png/missing-media.png#originWidth=500&originHeight=500,"[""5a552f08-fdde-447f-878d-25b91d1be9f8""]"
7bb28bc1-f639-4359-a5c9-b3a6c721aaf5-185fc46a-a240-4846-92de-7028bdb31e97,185fc46a-a240-4846-92de-7028bdb31e97,7bb28bc1-f639-4359-a5c9-b3a6c721aaf5,250g,PERLADO NEGRO,TRUE,150097,"{""trackQuantity"":true,""quantity"":24,""inStock"":true}","{""Peso"":""250g""}",wix:image://v1/6138ec_4ee2c12019ab40db840f03f77547397f~mv2.jpg/file.jpg#originWidth=502&originHeight=500,"[""ad697cf2-e52d-417a-b3b7-5390914980c9""]"
7bb28bc1-f639-4359-a5c9-b3a6c721aaf5-44ff4da3-4b09-48fa-8dbe-3e0d6a657b5c,44ff4da3-4b09-48fa-8dbe-3e0d6a657b5c,7bb28bc1-f639-4359-a5c9-b3a6c721aaf5,10g,PERLADO NEGRO,TRUE,1000730,"{""trackQuantity"":true,""quantity"":36,""inStock"":true}","{""Peso"":""10g""}",wix:image://v1/6138ec_4ee2c12019ab40db840f03f77547397f~mv2.jpg/file.jpg#originWidth=502&originHeight=500,"[""ad697cf2-e52d-417a-b3b7-5390914980c9""]"
7bbbfdc8-0557-4a51-ab76-d3a8052c9b90-00000000-0000-0001-0005-a6042318c9f9,00000000-0000-0001-0005-a6042318c9f9,7bbbfdc8-0557-4a51-ab76-d3a8052c9b90,500g,COCOA EN POLVO (AMARGA),TRUE,104,"{""trackQuantity"":true,""quantity"":1,""inStock"":true}","{""Peso"":""500g""}",wix:image://v1/6138ec_d0fe910dd3e84df687b6f8ceaa4372aa~mv2.jpg/file.jpg#originWidth=900&originHeight=752,"[""45eb7623-0ab9-4c2f-bd06-fd2c42bb568d"",""feb8d643-31db-3942-946d-8900ac0476c9""]"
7bbbfdc8-0557-4a51-ab76-d3a8052c9b90-00000000-0000-0002-0005-a6042318c9f9,00000000-0000-0002-0005-a6042318c9f9,7bbbfdc8-0557-4a51-ab76-d3a8052c9b90,25kg,COCOA EN POLVO (AMARGA),TRUE,10985,"{""trackQuantity"":true,""quantity"":14,""inStock"":true}","{""Peso"":""25kg""}",wix:image://v1/6138ec_d0fe910dd3e84df687b6f8ceaa4372aa~mv2.jpg/file.jpg#originWidth=900&originHeight=752,"[""45eb7623-0ab9-4c2f-bd06-fd2c42bb568d"",""feb8d643-31db-3942-946d-8900ac0476c9""]"
7c649aa0-7a22-461c-906f-1c7ea18f0abd-00000000-0000-0001-0005-a5db13974e65,00000000-0000-0001-0005-a5db13974e65,7c649aa0-7a22-461c-906f-1c7ea18f0abd,Amarillo,RAMO LIRIO,TRUE,1300196,"{""trackQuantity"":true,""quantity"":8,""inStock"":true}","{""Color"":""Amarillo""}",wix:image://v1/6138ec_9a022e3cb8f14c5d9ffdbc3e6456600b~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""81bd4733-ba77-4c92-bf63-af38a145f165""]"
7c649aa0-7a22-461c-906f-1c7ea18f0abd-00000000-0000-0002-0005-a5db13974e65,00000000-0000-0002-0005-a5db13974e65,7c649aa0-7a22-461c-906f-1c7ea18f0abd,Fucsia,RAMO LIRIO,TRUE,1300198,"{""trackQuantity"":true,""quantity"":13,""inStock"":true}","{""Color"":""Fucsia""}",wix:image://v1/6138ec_9a022e3cb8f14c5d9ffdbc3e6456600b~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""81bd4733-ba77-4c92-bf63-af38a145f165""]"
7c649aa0-7a22-461c-906f-1c7ea18f0abd-00000000-0000-0003-0005-a5db13974e65,00000000-0000-0003-0005-a5db13974e65,7c649aa0-7a22-461c-906f-1c7ea18f0abd,Lila,RAMO LIRIO,TRUE,1300200,"{""trackQuantity"":true,""quantity"":17,""inStock"":true}","{""Color"":""Lila""}",wix:image://v1/6138ec_9a022e3cb8f14c5d9ffdbc3e6456600b~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""81bd4733-ba77-4c92-bf63-af38a145f165""]"
7c649aa0-7a22-461c-906f-1c7ea18f0abd-00000000-0000-0004-0005-a5db13974e65,00000000-0000-0004-0005-a5db13974e65,7c649aa0-7a22-461c-906f-1c7ea18f0abd,Naranja,RAMO LIRIO,TRUE,1300201,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}","{""Color"":""Naranja""}",wix:image://v1/6138ec_9a022e3cb8f14c5d9ffdbc3e6456600b~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""81bd4733-ba77-4c92-bf63-af38a145f165""]"
7c649aa0-7a22-461c-906f-1c7ea18f0abd-00000000-0000-0005-0005-a5db13974e65,00000000-0000-0005-0005-a5db13974e65,7c649aa0-7a22-461c-906f-1c7ea18f0abd,Turqueza,RAMO LIRIO,TRUE,1300199,"{""trackQuantity"":true,""quantity"":21,""inStock"":true}","{""Color"":""Turqueza""}",wix:image://v1/6138ec_9a022e3cb8f14c5d9ffdbc3e6456600b~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""81bd4733-ba77-4c92-bf63-af38a145f165""]"
7c649aa0-7a22-461c-906f-1c7ea18f0abd-00000000-0000-0006-0005-a5db13974e65,00000000-0000-0006-0005-a5db13974e65,7c649aa0-7a22-461c-906f-1c7ea18f0abd,Verde,RAMO LIRIO,TRUE,1300197,"{""trackQuantity"":true,""quantity"":11,""inStock"":true}","{""Color"":""Verde""}",wix:image://v1/6138ec_9a022e3cb8f14c5d9ffdbc3e6456600b~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""81bd4733-ba77-4c92-bf63-af38a145f165""]"
7c649aa0-7a22-461c-906f-1c7ea18f0abd-00000000-0000-0007-0005-a5db13974e65,00000000-0000-0007-0005-a5db13974e65,7c649aa0-7a22-461c-906f-1c7ea18f0abd,Blanco,RAMO LIRIO,TRUE,160,"{""trackQuantity"":true,""quantity"":8,""inStock"":true}","{""Color"":""Blanco""}",wix:image://v1/6138ec_9a022e3cb8f14c5d9ffdbc3e6456600b~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""81bd4733-ba77-4c92-bf63-af38a145f165""]"
7c6b24c7-80bc-41bb-80b8-8bdba4c52117-00000000-0000-0001-0005-a5d9af6e02b9,00000000-0000-0001-0005-a5d9af6e02b9,7c6b24c7-80bc-41bb-80b8-8bdba4c52117,500g,GRAGEAS COLORES,TRUE,407,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}","{""Peso"":""500g""}",wix:image://v1/6138ec_4f48f1e2aa344be58e34656049d26b59~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""44075c48-f3d1-4e43-a015-e5003a114457""]"
7c6b24c7-80bc-41bb-80b8-8bdba4c52117-00000000-0000-0002-0005-a5d9af6e02b9,00000000-0000-0002-0005-a5d9af6e02b9,7c6b24c7-80bc-41bb-80b8-8bdba4c52117,50kg,GRAGEAS COLORES,TRUE,119201,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}","{""Peso"":""50kg""}",wix:image://v1/6138ec_4f48f1e2aa344be58e34656049d26b59~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""44075c48-f3d1-4e43-a015-e5003a114457""]"
7c7fa4ba-433b-4924-97f2-c5b6b8297006-00000000-0000-0020-0005-a5df40f580f9,00000000-0000-0020-0005-a5df40f580f9,7c7fa4ba-433b-4924-97f2-c5b6b8297006,30cm | 1 Unidad,BASE DORADA CUADRADA,TRUE,1000419,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}","{""Tamaño del lado"":""30cm"",""Cantidad"":""1 Unidad""}",wix:image://v1/6138ec_8c337bf91a454c67be9706217a2aae8c~mv2.jpg/file.jpg#originWidth=458&originHeight=458,"[""66d98a7f-fb81-4a26-8d34-2365bfa53d47""]"
